id,target
14194,7
14195,6
14196,4
14197,8
14198,6
14199,3
14200,6
14201,8
14202,2
14203,4
14204,8
14205,7
14206,5
14207,2
14208,4
14209,6
14210,4
14211,8
14212,2
14213,1
14214,1
14215,6
14216,8
14217,2
14218,1
14219,6
14220,6
14221,2
14222,7
14223,1
14224,2
14225,1
14226,8
14227,3
14228,3
14229,3
14230,3
14231,1
14232,8
14233,7
14234,8
14235,2
14236,3
14237,1
14238,2
14239,1
14240,3
14241,6
14242,3
14243,3
14244,5
14245,4
14246,3
14247,3
14248,4
14249,7
14250,8
14251,6
14252,8
14253,7
14254,7
14255,3
14256,6
14257,6
14258,8
14259,2
14260,3
14261,4
14262,5
14263,3
14264,8
14265,1
14266,4
14267,1
14268,2
14269,8
14270,3
14271,1
14272,6
14273,7
14274,2
14275,2
14276,4
14277,7
14278,7
14279,1
14280,3
14281,8
14282,6
14283,2
14284,8
14285,4
14286,1
14287,2
14288,1
14289,4
14290,3
14291,8
14292,8
14293,7
14294,3
14295,5
14296,2
14297,5
14298,8
14299,1
14300,7
14301,1
14302,2
14303,7
14304,7
14305,8
14306,2
14307,2
14308,6
14309,2
14310,8
14311,4
14312,5
14313,7
14314,7
14315,8
14316,2
14317,4
14318,8
14319,2
14320,4
14321,1
14322,8
14323,6
14324,4
14325,8
14326,1
14327,1
14328,1
14329,8
14330,3
14331,8
14332,2
14333,6
14334,2
14335,1
14336,7
14337,5
14338,6
14339,5
14340,1
14341,2
14342,4
14343,2
14344,6
14345,5
14346,3
14347,6
14348,2
14349,5
14350,4
14351,4
14352,7
14353,4
14354,6
14355,5
14356,1
14357,7
14358,1
14359,2
14360,4
14361,7
14362,3
14363,7
14364,1
14365,6
14366,6
14367,8
14368,7
14369,1
14370,6
14371,4
14372,8
14373,5
14374,6
14375,2
14376,8
14377,3
14378,5
14379,6
14380,6
14381,1
14382,7
14383,2
14384,7
14385,5
14386,4
14387,8
14388,1
14389,7
14390,5
14391,3
14392,6
14393,2
14394,8
14395,3
14396,1
14397,5
14398,5
14399,8
14400,7
14401,7
14402,6
14403,5
14404,1
14405,5
14406,4
14407,6
14408,4
14409,4
14410,5
14411,7
14412,7
14413,2
14414,3
14415,3
14416,2
14417,2
14418,4
14419,5
14420,8
14421,3
14422,6
14423,4
14424,7
14425,2
14426,5
14427,1
14428,8
14429,4
14430,5
14431,1
14432,7
14433,8
14434,4
14435,1
14436,7
14437,4
14438,3
14439,1
14440,4
14441,6
14442,4
14443,1
14444,5
14445,6
14446,8
14447,5
14448,3
14449,4
14450,1
14451,3
14452,1
14453,7
14454,5
14455,7
14456,4
14457,5
14458,2
14459,7
14460,8
14461,1
14462,8
14463,1
14464,4
14465,1
14466,4
14467,3
14468,1
14469,1
14470,4
14471,7
14472,4
14473,5
14474,6
14475,6
14476,8
14477,5
14478,4
14479,8
14480,7
14481,1
14482,4
14483,1
14484,5
14485,5
14486,2
14487,3
14488,3
14489,6
14490,6
14491,3
14492,2
14493,8
14494,7
14495,8
14496,5
14497,1
14498,7
14499,7
14500,8
14501,4
14502,1
14503,6
14504,7
14505,7
14506,5
14507,1
14508,3
14509,4
14510,5
14511,3
14512,8
14513,5
14514,8
14515,4
14516,8
14517,3
14518,7
14519,8
14520,3
14521,2
14522,2
14523,6
14524,7
14525,3
14526,7
14527,5
14528,6
14529,3
14530,7
14531,2
14532,8
14533,6
14534,8
14535,6
14536,5
14537,6
14538,7
14539,1
14540,5
14541,7
14542,4
14543,8
14544,7
14545,3
14546,8
14547,3
14548,8
14549,6
14550,7
14551,2
14552,8
14553,1
14554,1
14555,7
14556,2
14557,8
14558,3
14559,7
14560,3
14561,7
14562,8
14563,7
14564,1
14565,4
14566,8
14567,8
14568,4
14569,5
14570,2
14571,2
14572,7
14573,2
14574,3
14575,4
14576,8
14577,1
14578,2
14579,8
14580,6
14581,6
14582,5
14583,8
14584,6
14585,2
14586,8
14587,4
14588,8
14589,3
14590,3
14591,7
14592,5
14593,8
14594,8
14595,5
14596,7
14597,7
14598,4
14599,6
14600,7
14601,6
14602,7
14603,8
14604,2
14605,1
14606,6
14607,5
14608,1
14609,3
14610,5
14611,1
14612,2
14613,6
14614,2
14615,6
14616,6
14617,3
14618,1
14619,3
14620,2
14621,3
14622,2
14623,7
14624,3
14625,8
14626,1
14627,2
14628,8
14629,7
14630,2
14631,5
14632,7
14633,2
14634,2
14635,6
14636,1
14637,8
14638,6
14639,4
14640,8
14641,6
14642,5
14643,5
14644,5
14645,7
14646,2
14647,2
14648,8
14649,4
14650,1
14651,7
14652,8
14653,8
14654,2
14655,7
14656,5
14657,1
14658,1
14659,8
14660,6
14661,2
14662,1
14663,6
14664,6
14665,7
14666,2
14667,1
14668,8
14669,2
14670,2
14671,8
14672,2
14673,2
14674,5
14675,8
14676,4
14677,4
14678,3
14679,7
14680,2
14681,1
14682,6
14683,6
14684,2
14685,2
14686,5
14687,8
14688,4
14689,8
14690,5
14691,4
14692,3
14693,8
14694,8
14695,1
14696,2
14697,5
14698,3
14699,6
14700,5
14701,4
14702,5
14703,4
14704,4
14705,2
14706,4
14707,4
14708,6
14709,4
14710,5
14711,1
14712,4
14713,3
14714,2
14715,6
14716,2
14717,2
14718,4
14719,7
14720,6
14721,6
14722,8
14723,2
14724,5
14725,2
14726,6
14727,8
14728,6
14729,2
14730,1
14731,4
14732,4
14733,5
14734,5
14735,8
14736,6
14737,6
14738,3
14739,3
14740,5
14741,5
14742,7
14743,2
14744,3
14745,8
14746,4
14747,4
14748,7
14749,2
14750,2
14751,7
14752,6
14753,8
14754,6
14755,1
14756,4
14757,4
14758,4
14759,1
14760,8
14761,4
14762,6
14763,6
14764,6
14765,6
14766,7
14767,1
14768,3
14769,6
14770,5
14771,2
14772,6
14773,1
14774,5
14775,5
14776,2
14777,8
14778,1
14779,6
14780,5
14781,4
14782,1
14783,2
14784,8
14785,5
14786,1
14787,2
14788,4
14789,4
14790,8
14791,2
14792,8
14793,2
14794,8
14795,7
14796,8
14797,4
14798,8
14799,3
14800,3
14801,6
14802,7
14803,3
14804,3
14805,4
14806,8
14807,8
14808,1
14809,1
14810,2
14811,8
14812,5
14813,2
14814,8
14815,8
14816,8
14817,2
14818,3
14819,4
14820,8
14821,1
14822,4
14823,8
14824,5
14825,5
14826,4
14827,6
14828,7
14829,7
14830,8
14831,1
14832,6
14833,4
14834,2
14835,5
14836,8
14837,4
14838,2
14839,6
14840,5
14841,7
14842,4
14843,1
14844,2
14845,2
14846,8
14847,2
14848,7
14849,7
14850,6
14851,3
14852,4
14853,7
14854,6
14855,4
14856,1
14857,4
14858,6
14859,3
14860,2
14861,1
14862,6
14863,1
14864,8
14865,4
14866,2
14867,7
14868,3
14869,4
14870,7
14871,5
14872,5
14873,5
14874,6
14875,7
14876,8
14877,1
14878,5
14879,8
14880,4
14881,8
14882,3
14883,1
14884,6
14885,8
14886,8
14887,3
14888,6
14889,5
14890,4
14891,8
14892,6
14893,8
14894,7
14895,8
14896,7
14897,2
14898,3
14899,7
14900,8
14901,3
14902,2
14903,1
14904,7
14905,2
14906,4
14907,4
14908,8
14909,4
14910,6
14911,4
14912,5
14913,7
14914,8
14915,7
14916,5
14917,3
14918,8
14919,5
14920,2
14921,1
14922,1
14923,7
14924,8
14925,1
14926,8
14927,8
14928,2
14929,1
14930,7
14931,5
14932,4
14933,7
14934,7
14935,2
14936,8
14937,5
14938,2
14939,2
14940,3
14941,5
14942,4
14943,2
14944,7
14945,6
14946,6
14947,8
14948,6
14949,6
14950,3
14951,2
14952,2
14953,7
14954,3
14955,2
14956,7
14957,2
14958,5
14959,8
14960,7
14961,4
14962,8
14963,4
14964,3
14965,1
14966,6
14967,8
14968,8
14969,2
14970,3
14971,6
14972,2
14973,1
14974,2
14975,3
14976,3
14977,3
14978,3
14979,5
14980,6
14981,7
14982,7
14983,8
14984,4
14985,7
14986,5
14987,7
14988,3
14989,3
14990,2
14991,2
14992,2
14993,8
14994,5
14995,5
14996,2
14997,2
14998,5
14999,1
15000,6
15001,4
15002,3
15003,3
15004,8
15005,2
15006,5
15007,4
15008,3
15009,2
15010,1
15011,5
15012,5
15013,7
15014,5
15015,5
15016,8
15017,2
15018,3
15019,2
15020,1
15021,3
15022,8
15023,7
15024,8
15025,8
15026,6
15027,6
15028,6
15029,7
15030,1
15031,1
15032,7
15033,6
15034,3
15035,7
15036,4
15037,7
15038,5
15039,4
15040,8
15041,1
15042,3
15043,4
15044,1
15045,1
15046,5
15047,2
15048,7
15049,3
15050,7
15051,5
15052,2
15053,8
15054,5
15055,5
15056,1
15057,6
15058,8
15059,7
15060,1
15061,2
15062,6
15063,3
15064,2
15065,1
15066,4
15067,2
15068,5
15069,3
15070,7
15071,5
15072,1
15073,6
15074,3
15075,4
15076,4
15077,2
15078,6
15079,1
15080,4
15081,8
15082,3
15083,7
15084,7
15085,8
15086,5
15087,4
15088,2
15089,1
15090,3
15091,7
15092,8
15093,8
15094,6
15095,4
15096,5
15097,4
15098,8
15099,3
15100,3
15101,6
15102,3
15103,8
15104,4
15105,2
15106,8
15107,3
15108,8
15109,6
15110,5
15111,2
15112,4
15113,5
15114,8
15115,4
15116,3
15117,5
15118,4
15119,7
15120,3
15121,1
15122,4
15123,4
15124,4
15125,5
15126,7
15127,7
15128,1
15129,6
15130,6
15131,1
15132,6
15133,6
15134,6
15135,3
15136,6
15137,2
15138,8
15139,8
15140,2
15141,2
15142,6
15143,5
15144,5
15145,7
15146,5
15147,3
15148,8
15149,7
15150,1
15151,1
15152,2
15153,4
15154,2
15155,7
15156,1
15157,2
15158,7
15159,8
15160,2
15161,4
15162,7
15163,4
15164,3
15165,3
15166,5
15167,2
15168,6
15169,3
15170,2
15171,7
15172,5
15173,6
15174,4
15175,1
15176,3
15177,6
15178,5
15179,4
15180,4
15181,2
15182,4
15183,5
15184,5
15185,2
15186,3
15187,2
15188,6
15189,5
15190,5
15191,4
15192,1
15193,7
15194,3
15195,5
15196,6
15197,6
15198,5
15199,7
15200,5
15201,8
15202,2
15203,7
15204,4
15205,8
15206,4
15207,3
15208,1
15209,8
15210,7
15211,1
15212,1
15213,4
15214,2
15215,2
15216,5
15217,2
15218,8
15219,6
15220,7
15221,1
15222,6
15223,6
15224,6
15225,1
15226,4
15227,3
15228,2
15229,2
15230,3
15231,2
15232,3
15233,1
15234,7
15235,7
15236,6
15237,7
15238,4
15239,8
15240,3
15241,1
15242,1
15243,6
15244,6
15245,1
15246,5
15247,7
15248,8
15249,1
15250,5
15251,1
15252,5
15253,2
15254,5
15255,4
15256,1
15257,3
15258,7
15259,3
15260,3
15261,5
15262,8
15263,4
15264,8
15265,3
15266,2
15267,1
15268,5
15269,8
15270,1
15271,3
15272,1
15273,4
15274,5
15275,1
15276,5
15277,6
15278,2
15279,7
15280,4
15281,2
15282,7
15283,4
15284,1
15285,5
15286,1
15287,8
15288,4
15289,6
15290,4
15291,2
15292,2
15293,4
15294,7
15295,3
15296,4
15297,3
15298,3
15299,2
15300,3
15301,3
15302,2
15303,3
15304,5
15305,7
15306,7
15307,6
15308,8
15309,5
15310,8
15311,7
15312,1
15313,8
15314,6
15315,7
15316,3
15317,8
15318,2
15319,7
15320,6
15321,4
15322,1
15323,1
15324,7
15325,6
15326,2
15327,8
15328,7
15329,5
15330,6
15331,8
15332,3
15333,3
15334,2
15335,2
15336,8
15337,8
15338,5
15339,4
15340,3
15341,4
15342,8
15343,6
15344,8
15345,8
15346,6
15347,5
15348,5
15349,3
15350,6
15351,1
15352,5
15353,8
15354,5
15355,3
15356,8
15357,7
15358,7
15359,5
